RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
2,2335,12,0.08231,725040,9.99500,10.057,12.997,13.610,0.00000,0.000,64.833,14.726,97.571,7.1950,-10.580,-1.1840,6.1130,-0.14200,-4.5747,0.00000,1.0526,0.07971,0.00236,0.00002,-0.00049,-0.00096
2,2335,13,0.08242,726019,10.015,10.083,14.003,14.649,0.00000,0.000,64.814,14.726,102.901,7.9570,-9.65100,-0.95100,10.550,-0.16000,-5.8271,0.00000,1.1062,0.08867,0.00412,0.00005,-0.00004,-0.00111
2,2335,14,0.08224,724456,9.96200,10.039,14.947,15.614,0.00000,0.000,64.813,14.726,105.833,8.7010,-9.18900,-1.1810,11.779,-0.23500,-7.1185,0.00000,1.1420,0.09769,0.00545,0.00003,0.00007,-0.00189
2,2335,15,0.08209,723211,9.85800,10.003,16.014,16.651,0.00000,0.000,64.775,14.726,100.735,11.372,-38.312,-0.56500,17.901,-0.41100,-8.7131,0.00000,1.0921,0.12527,-0.01444,0.00011,0.00084,-0.00375
2,2335,16,0.08286,730093,10.007,10.193,17.036,17.668,0.00000,0.000,64.769,14.727,101.799,13.288,-50.454,-1.4270,12.361,-0.40200,-10.374,0.00000,1.0834,0.14279,-0.02156,0.00002,0.00017,-0.00355
2,2335,17,0.08287,730112,9.95900,10.194,18.010,18.615,0.00000,0.000,64.778,14.727,97.544,15.158,-69.188,-3.0020,11.078,-0.37200,-12.079,0.00000,1.0391,0.16133,-0.03376,-0.00016,0.00007,-0.00322
2,2335,18,0.08305,731685,9.95800,10.238,18.988,19.575,0.00000,0.000,64.769,14.727,95.087,16.969,-83.543,-3.1600,7.9810,-0.36500,-13.909,0.00000,1.0095,0.17884,-0.04256,-0.00017,-0.00026,-0.00312
2,2335,19,0.08326,733582,9.96400,10.290,19.959,20.521,0.00000,0.000,64.752,14.727,91.469,18.761,-97.921,-1.7380,6.1810,-0.32400,-15.843,0.00000,0.96727,0.19562,-0.05123,0.00000,-0.00042,-0.00266
2,2335,20,0.08373,737703,10.120,10.406,19.001,19.588,0.00000,0.000,64.758,14.727,96.512,17.325,-85.521,-2.8980,15.992,-0.37100,-13.934,0.00000,1.0081,0.17959,-0.04308,-0.00013,0.00063,-0.00312
2,2335,21,0.08290,730417,9.96900,10.202,18.002,18.615,0.00000,0.000,64.755,14.727,98.778,15.145,-67.344,-3.0600,8.5460,-0.38900,-12.064,0.00000,1.0513,0.16132,-0.03242,-0.00016,-0.00024,-0.00339
2,2335,22,0.08322,733243,10.092,10.280,17.008,17.640,0.00000,0.000,64.743,14.727,102.656,13.413,-51.616,-1.1290,21.727,-0.40600,-10.327,0.00000,1.0833,0.14291,-0.02211,0.00005,0.00123,-0.00356
2,2335,23,0.08301,731431,10.078,10.229,15.995,16.630,0.00000,0.000,64.732,14.727,102.568,11.706,-39.620,-0.85100,9.52200,-0.43800,-8.6835,0.00000,1.0876,0.12597,-0.01499,0.00008,-0.00016,-0.00393
2,2335,24,0.08274,729057,10.084,10.162,15.014,15.684,0.00000,0.000,64.729,14.727,107.463,8.8450,-9.25200,-1.2100,11.775,-0.35100,-7.2144,0.00000,1.1455,0.09816,0.00551,0.00002,0.00005,-0.00307
2,2335,25,0.08242,726216,10.016,10.084,14.011,14.658,0.00000,0.000,64.733,14.727,103.086,7.9640,-9.58200,-0.98300,13.012,-0.18100,-5.8376,0.00000,1.1080,0.08878,0.00420,0.00004,0.00025,-0.00134
2,2335,26,0.08252,727124,10.047,10.109,12.981,13.594,0.00000,0.000,64.732,14.727,98.024,7.2230,-10.633,-0.12300,10.198,-0.15000,-4.5558,0.00000,1.0520,0.07960,0.00236,0.00014,-0.00002,-0.00104
2,2335,27,0.08239,726035,10.020,10.077,12.026,12.604,0.00000,0.000,64.711,14.727,92.335,6.5470,-11.313,-0.56600,7.2520,-0.18400,-3.4874,0.00000,0.99512,0.07158,0.00090,0.00008,-0.00029,-0.00145
2,2335,28,0.08225,724765,9.98900,10.043,10.985,11.523,0.00000,0.000,64.705,14.726,85.647,5.8410,-11.752,-0.18200,5.9490,-0.23900,-2.4546,0.00000,0.92761,0.06309,-0.00041,0.00012,-0.00036,-0.00208
2,2335,29,0.08253,727192,10.058,10.110,9.999,10.496,0.00000,0.000,64.705,14.726,79.844,5.3100,-12.350,-0.11400,3.4320,-0.27200,-1.6036,0.00000,0.86048,0.05594,-0.00165,0.00013,-0.00058,-0.00245
2,2335,30,0.08246,726619,10.044,10.094,8.988,9.442,0.00000,0.000,64.697,14.726,72.998,4.7330,-12.922,0.21500,4.7200,-0.48700,-0.85966,0.00000,0.78963,0.04878,-0.00282,0.00016,-0.00035,-0.00477
2,2335,31,0.08266,728324,10.092,10.141,8.037,8.447,0.00000,0.000,64.698,14.726,66.459,4.2860,-12.382,0.28800,2.0750,-0.47100,-0.27907,0.00000,0.71740,0.04270,-0.00309,0.00017,-0.00057,-0.00462
2,2335,32,0.08241,726091,10.033,10.080,6.005,6.313,0.00000,0.000,64.698,14.725,50.147,3.3200,-6.8010,0.17500,5.1220,-0.23500,0.57364,0.00000,0.54949,0.03040,-0.00043,0.00015,-0.00002,-0.00226
2,2335,33,0.08220,724285,9.98300,10.029,3.975,4.188,0.00000,0.000,64.688,14.725,35.024,2.7050,-7.1390,0.17800,3.5430,-0.19000,0.89712,0.00000,0.39174,0.02217,-0.00151,0.00014,-0.00002,-0.00188
2,2335,34,0.08241,726101,10.033,10.079,1.975,2.096,0.00000,0.000,64.687,14.725,20.888,2.3490,-10.182,0.64300,0.38800,-0.18000,0.69894,0.00000,0.24072,0.01681,-0.00405,0.00019,-0.00021,-0.00184
2,2335,35,0.08231,725155,10.008,10.055,0.000,0.032,0.00000,0.000,64.723,14.725,6.8330,2.1830,-14.430,0.65500,2.2520,-0.33000,0.00000,0.00000,0.09255,0.01419,-0.00707,0.00019,0.00018,-0.00351

