RUN,TEST,TP,MACH,RE_MAC,QA,QC,ALPHAENC,ALPHAC,PSI,BETA,TEMPTS,PRESSTS,LIFTR,DRAGR,PMR,YMR,RMR,SFR,PMWT,RMWT,CLWA,CDWA,CMWA25,CNWA25,CRWA25,CYWA
10,2335,12,0.08236,725214,10.015,10.076,12.951,13.561,-0.01000,0.010,65.258,14.735,97.620,7.1580,-10.767,-1.1050,14.858,-0.94600,-4.5947,0.07253,1.0476,0.07890,0.00175,-0.00007,0.00057,-0.00944
10,2335,13,0.08231,724712,9.99400,10.062,14.034,14.679,-0.01000,0.010,65.251,14.735,102.832,7.9480,-9.81100,-1.5770,15.785,-0.87100,-5.9480,0.07230,1.1042,0.08854,0.00355,-0.00012,0.00061,-0.00862
10,2335,14,0.08225,724284,9.97000,10.049,15.038,15.705,-0.01000,0.010,65.224,14.735,106.160,8.7700,-9.54600,-1.4010,18.854,-0.86100,-7.3347,0.07205,1.1410,0.09814,0.00482,-0.00009,0.00093,-0.00850
10,2335,15,0.08266,727848,10.002,10.148,15.978,16.613,-0.01000,0.010,65.221,14.735,102.138,11.446,-38.396,-1.6360,9.18400,-0.86400,-8.7480,0.07181,1.0882,0.12408,-0.01482,-0.00011,-0.00015,-0.00842
10,2335,16,0.08275,728719,9.98600,10.171,17.017,17.646,-0.01000,0.010,65.204,14.735,101.335,13.184,-50.405,-1.9110,7.7100,-0.81400,-10.439,0.07151,1.0775,0.14171,-0.02216,-0.00013,-0.00032,-0.00785
10,2335,17,0.08277,728858,9.94400,10.175,17.972,18.581,-0.01000,0.010,65.205,14.735,98.231,15.016,-67.415,-1.2300,21.553,-0.80700,-12.112,0.07122,1.0448,0.16010,-0.03305,-0.00005,0.00131,-0.00776
10,2335,18,0.08293,730262,9.93400,10.214,19.016,19.599,-0.01000,0.010,65.203,14.735,94.526,16.931,-83.289,-2.1720,11.770,-0.78300,-14.071,0.07088,1.0025,0.17855,-0.04296,-0.00015,0.00022,-0.00746
10,2335,19,0.08271,728338,9.83800,10.161,19.990,20.549,-0.01000,0.010,65.207,14.735,90.244,18.532,-96.840,-0.50800,9.65400,-0.73600,-16.020,0.07054,0.96309,0.19545,-0.05164,0.00005,0.00003,-0.00700
10,2335,20,0.08362,736407,10.101,10.387,19.006,19.587,-0.01000,0.010,65.201,14.735,95.798,17.226,-84.897,-2.3050,2.7840,-0.79600,-14.051,0.07088,0.99928,0.17858,-0.04334,-0.00016,-0.00081,-0.00746
10,2335,21,0.08296,730586,9.98800,10.223,18.006,18.612,-0.01000,0.010,65.198,14.735,98.314,15.185,-68.067,0.05300,24.179,-0.79900,-12.174,0.07121,1.0409,0.16104,-0.03329,0.00010,0.00161,-0.00764
10,2335,22,0.08309,731747,10.062,10.255,17.021,17.643,-0.01000,0.010,65.192,14.735,101.086,13.496,-54.396,-0.77100,20.210,-0.85700,-10.446,0.07151,1.0663,0.14358,-0.02468,0.00000,0.00112,-0.00823
10,2335,23,0.08313,732094,10.115,10.265,16.028,16.662,-0.01000,0.010,65.187,14.735,103.201,11.677,-39.016,-0.58300,20.999,-0.85200,-8.8263,0.07179,1.0870,0.12508,-0.01490,0.00001,0.00119,-0.00819
10,2335,24,0.08220,723893,9.95800,10.036,14.994,15.661,-0.01000,0.010,65.170,14.734,105.976,8.7220,-9.51100,-1.8940,18.751,-0.83800,-7.2713,0.07207,1.1404,0.09774,0.00480,-0.00015,0.00092,-0.00827
10,2335,25,0.08191,721330,9.89700,9.96408,13.980,14.623,-0.01000,0.010,65.154,14.734,101.631,7.8480,-9.70300,-1.5850,16.495,-0.86000,-5.8770,0.07231,1.1020,0.08825,0.00354,-0.00012,0.00072,-0.00860
10,2335,26,0.08229,724763,9.99700,10.058,12.971,13.583,-0.01000,0.010,65.139,14.735,97.668,7.1530,-10.595,-1.1890,14.611,-0.91800,-4.6184,0.07253,1.0500,0.07903,0.00188,-0.00008,0.00054,-0.00916
10,2335,27,0.08242,725923,10.032,10.089,12.028,12.603,-0.01000,0.010,65.128,14.735,92.299,6.5260,-10.925,-0.80700,10.021,-1.0130,-3.5586,0.07271,0.99009,0.07100,0.00068,-0.00004,0.00007,-0.01017
10,2335,28,0.08242,725903,10.035,10.089,10.988,11.522,-0.01000,0.010,65.129,14.735,85.859,5.8470,-11.239,-0.68500,9.21300,-1.0470,-2.5206,0.07289,0.92220,0.06260,-0.00052,-0.00003,0.00006,-0.01058
10,2335,29,0.08261,727607,10.084,10.136,10.019,10.512,-0.01000,0.010,65.125,14.735,79.831,5.3010,-11.443,-0.27700,10.067,-1.0430,-1.6774,0.07304,0.85471,0.05543,-0.00148,0.00002,0.00023,-0.01053
10,2335,30,0.08235,725321,10.021,10.072,9.004,9.453,-0.01000,0.010,65.109,14.735,72.352,4.7400,-11.101,-0.33000,14.886,-1.1200,-0.92242,0.07317,0.78102,0.04865,-0.00206,0.00001,0.00089,-0.01146
10,2335,31,0.08212,723341,9.96800,10.017,8.012,8.417,-0.01000,0.010,65.111,14.735,65.102,4.2150,-10.576,-0.56700,11.775,-1.0220,-0.31172,0.07328,0.70816,0.04219,-0.00244,-0.00003,0.00062,-0.01053
10,2335,32,0.08218,723886,9.98500,10.032,5.982,6.289,-0.01000,0.010,65.111,14.735,49.962,3.3320,-7.3550,0.40000,1.5390,-0.84300,0.54554,0.07343,0.54656,0.03048,-0.00142,0.00008,-0.00040,-0.00870
10,2335,33,0.08227,724680,10.007,10.054,3.994,4.207,-0.01000,0.010,65.100,14.735,35.517,2.7420,-8.2710,0.84200,-1.2390,-0.79500,0.87326,0.07349,0.39259,0.02233,-0.00287,0.00012,-0.00054,-0.00825
10,2335,34,0.08235,725427,10.027,10.074,2.032,2.156,-0.01000,0.010,65.087,14.735,21.529,2.3770,-11.034,0.77000,-0.53900,-0.75100,0.69975,0.07346,0.24416,0.01698,-0.00521,0.00011,-0.00029,-0.00785
10,2335,35,0.08198,722034,9.93500,9.98107,-0.067,-0.039,-0.01000,0.010,65.103,14.734,6.5990,2.1530,-14.996,0.68600,-5.9710,-0.96800,-0.03222,0.07333,0.08709,0.01384,-0.00815,0.00010,-0.00075,-0.01032

